Product,Capacity,Length,Width,Thickness,Voltage
LP752138,550,38,21,7.5,3.7
LP752335,550,35,23,7.5,3.7
LP753028,550,28,30,7.5,3.7
LP751942,570,42,19,7.5,3.7
LP751940,600,40,19,7.5,3.7
LP752040,600,40,20,7.5,3.7
LP752931,600,31,29,7.5,3.7
LP753030,630,30,30,7.5,3.7
LP752050,700,50,20,7.5,3.7
LP752535,700,35,25,7.5,3.7
LP752728,730,28,27,7.5,3.7
LP753035,750,35,30,7.5,3.7
LP751765,850,65,17,7.5,3.7
LP753042,850,42,30,7.5,3.7
LP751870,900,70,18,7.5,3.7
LP752735,900,35,27,7.5,3.7
LP753235,900,35,32,7.5,3.7
LP753040,960,40,30,7.5,3.7
LP752059,1000,59,20,7.5,3.7
LP752060,1000,60,20,7.5,3.7
LP753339,1000,39,33,7.5,3.7
LP753636,1000,36,36,7.5,3.7
LP753046,1050,46,30,7.5,3.7
LP753441,1100,41,34,7.5,3.7
LP753443,1100,43,34,7.5,3.7
LP753048,1200,48,30,7.5,3.7
LP753345,1200,45,33,7.5,3.7
LP753337,1250,37,33,7.5,3.7
LP753539,1300,39,35,7.5,3.7
LP753740,1300,40,37,7.5,3.7
LP753450,1500,50,34,7.5,3.7
LP753654,1500,54,36,7.5,3.7
LP753943,1500,43,39,7.5,3.7
LP753058,1600,58,30,7.5,3.7
LP753758,1700,58,37,7.5,3.7
LP754445,1700,45,44,7.5,3.7
LP752493,1750,93,24,7.5,3.7
LP752490,1800,90,24,7.5,3.7
LP754264,1800,64,42,7.5,3.7
LP754446,1800,46,44,7.5,3.7
LP755438,1800,38,54,7.5,3.7
LP753656,1850,56,36,7.5,3.7
LP754547,1900,47,45,7.5,3.7
LP754548,1900,48,45,7.5,3.7
LP754744,1900,44,47,7.5,3.7
LP752789,2000,89,27,7.5,3.7
LP754460,2000,60,44,7.5,3.7
LP754647,2000,47,46,7.5,3.7
LP753662,2050,62,36,7.5,3.7
LP753962,2300,62,39,7.5,3.7
LP754254,2400,54,42,7.5,3.7
LP755048,2400,48,50,7.5,3.7
LP755054,2400,54,50,7.5,3.7
LP754461,2450,61,44,7.5,3.7
LP7530130,2500,130,30,7.5,3.7
LP753095,2500,95,30,7.5,3.7
LP754068,2500,68,40,7.5,3.7
LP754575,2500,75,45,7.5,3.7
LP754363,2600,63,43,7.5,3.7
LP755060,2700,60,50,7.5,3.7
LP755752,2700,52,57,7.5,3.7
LP754271,2800,71,42,7.5,3.7
LP754372,2850,72,43,7.5,3.7
LP754568,2900,68,45,7.5,3.7
LP7536111,3000,111,36,7.5,3.7
LP754776,3000,76,47,7.5,3.7
LP754860,3000,60,48,7.5,3.7
LP755070,3000,70,50,7.5,3.7
LP755465,3000,65,54,7.5,3.7
LP757054,3400,54,70,7.5,3.7
LP7540105,3500,105,40,7.5,3.7
LP756065,3700,65,60,7.5,3.7
LP756263,3800,63,62,7.5,3.7
LP754698,4000,98,46,7.5,3.7
LP755080,4000,80,50,7.5,3.7
LP755585,4000,85,55,7.5,3.7
LP7546100,4100,100,46,7.5,3.7
LP755595,4800,95,55,7.5,3.7
LP7545122,5000,122,45,7.5,3.7
LP7555103,5000,103,55,7.5,3.7
LP756570,5000,70,65,7.5,3.7
LP7552113,5500,113,52,7.5,3.7
LP7555115,5700,115,55,7.5,3.7
LP7555118,5700,118,55,7.5,3.7
LP7548118,5800,118,48,7.5,3.7
LP7563113,7000,113,63,7.5,3.7
LP7565113,7000,113,65,7.5,3.7
LP7566118,7000,118,66,7.5,3.7
LP7566121,7000,121,66,7.5,3.7
LP7565125,7500,125,65,7.5,3.7
LP7579207,15400,207,79,7.5,3.7
LP7574240,18500,240,74,7.5,3.7
LP761013,50,13,10,7.6,3.7
LP761229,150,29,12,7.6,3.7
LP762022,280,22,20,7.6,3.7
LP762323,350,23,23,7.6,3.7
LP762030,430,30,20,7.6,3.7
LP762526,450,26,25,7.6,3.7
LP762043,700,43,20,7.6,3.7
LP761561,800,61,15,7.6,3.7
LP762740,800,40,27,7.6,3.7
LP763048,1100,48,30,7.6,3.7
LP763538,1100,38,35,7.6,3.7
LP764048,1600,48,40,7.6,3.7
LP763758,2000,58,37,7.6,3.7
LP764860,2550,60,48,7.6,3.7
LP765272,3000,72,52,7.6,3.7
LP765872,4000,72,58,7.6,3.7
LP766885,5000,85,68,7.6,3.7
LP7672196,14000,196,72,7.6,3.7
LP772030,400,30,20,7.7,3.7
LP771930,460,30,19,7.7,3.7
LP772435,700,35,24,7.7,3.7
LP772040,760,40,20,7.7,3.7
LP773030,850,30,30,7.7,3.7
LP779090,850,90,90,7.7,3.7
LP773449,1500,49,34,7.7,3.7
LP774254,1750,54,42,7.7,3.7
LP776034,1950,34,60,7.7,3.7
LP773662,2050,62,36,7.7,3.7
LP774770,3000,70,47,7.7,3.7
LP775075,3400,75,50,7.7,3.7
LP775767,3600,67,57,7.7,3.7
LP775088,4000,88,50,7.7,3.7
LP7767100,5700,100,67,7.7,3.7
LP7772196,14000,196,72,7.7,3.7
LP781419,180,19,14,7.8,3.7
LP781250,400,50,12,7.8,3.7
LP782030,400,30,20,7.8,3.7
LP782730,530,30,27,7.8,3.7
LP782035,550,35,20,7.8,3.7
LP783030,560,30,30,7.8,3.7
LP781848,650,48,18,7.8,3.7
LP782633,720,33,26,7.8,3.7
LP783235,850,35,32,7.8,3.7
LP782540,900,40,25,7.8,3.7
LP783040,900,40,30,7.8,3.7
LP783237,950,37,32,7.8,3.7
LP782952,1000,52,29,7.8,3.7
LP783437,1100,37,34,7.8,3.7
LP783249,1250,49,32,7.8,3.7
LP783448,1250,48,34,7.8,3.7
LP783048,1300,48,30,7.8,3.7
LP783442,1300,42,34,7.8,3.7
LP784040,1300,40,40,7.8,3.7
LP783450,1400,50,34,7.8,3.7
LP781983,1500,83,19,7.8,3.7
LP783650,1500,50,36,7.8,3.7
LP784048,1600,48,40,7.8,3.7
LP783060,1650,60,30,7.8,3.7
LP783472,1700,72,34,7.8,3.7
LP782493,1800,93,24,7.8,3.7
LP783764,2300,64,37,7.8,3.7
LP783966,2450,66,39,7.8,3.7
LP784562,2450,62,45,7.8,3.7
LP784263,2600,63,42,7.8,3.7
LP784877,2800,77,48,7.8,3.7
LP784095,3000,95,40,7.8,3.7
LP785066,3000,66,50,7.8,3.7
LP7854135,3600,135,54,7.8,3.7
LP785677,4000,77,56,7.8,3.7
LP785764,4300,64,57,7.8,3.7
LP785488,4400,88,54,7.8,3.7
LP785484,5000,84,54,7.8,3.7
LP7850116,5400,116,50,7.8,3.7
LP7855105,5500,105,55,7.8,3.7
LP7867120,7500,120,67,7.8,3.7
LP7865122,8000,122,65,7.8,3.7
LP7865126,8000,126,65,7.8,3.7
LP792024,350,24,20,7.9,3.7
LP791255,500,55,12,7.9,3.7
LP791750,750,50,17,7.9,3.7
LP793245,1000,45,32,7.9,3.7
LP793450,1600,50,34,7.9,3.7
LP794254,2050,54,42,7.9,3.7
LP7959105,6500,105,59,7.9,3.7
LP792196,12500,196,72,7.9,3.7
LP801023,120,23,10,8,3.7
LP801517,160,17,15,8,3.7
LP801620,160,20,16,8,3.7
LP801520,180,20,15,8,3.7
LP801325,200,25,13,8,3.7
LP801552,200,52,15,8,3.7
LP801621,200,21,16,8,3.7
LP801622,200,22,16,8,3.7
LP801522,205,22,15,8,3.7
LP801225,210,25,12,8,3.7
LP801920,210,20,19,8,3.7
LP801228,220,28,12,8,3.7
LP801826,220,26,18,8,3.7
LP801921,240,21,19,8,3.7
LP802020,240,20,20,8,3.7
LP801823,260,23,18,8,3.7
LP802022,290,22,20,8,3.7
LP801530,300,30,15,8,3.7
LP802027,320,27,20,8,3.7
LP801626,330,26,16,8,3.7
LP801540,350,40,15,8,3.7
LP802025,350,25,20,8,3.7
LP801340,360,40,13,8,3.7
LP802028,380,28,20,8,3.7
LP801343,400,43,13,8,3.7
LP801437,400,37,14,8,3.7
LP801636,400,36,16,8,3.7
LP801640,400,40,16,8,3.7
LP801730,400,30,17,8,3.7
LP801830,400,30,18,8,3.7
LP802526,400,26,25,8,3.7
LP801637,450,37,16,8,3.7
LP802030,450,30,20,8,3.7
LP801445,460,45,14,8,3.7
LP802333,480,33,23,8,3.7
LP801350,500,50,13,8,3.7
LP801539,500,39,15,8,3.7
LP801546,500,46,15,8,3.7
LP801744,500,44,17,8,3.7
LP801750,500,50,17,8,3.7
LP801835,500,35,18,8,3.7
LP801837,500,37,18,8,3.7
LP801936,500,36,19,8,3.7
LP802033,500,33,20,8,3.7
LP802037,500,37,20,8,3.7
LP802231,500,31,22,8,3.7
LP802424,500,24,24,8,3.7
LP802525,500,25,25,8,3.7
LP802527,500,27,25,8,3.7
LP801738,520,38,17,8,3.7
LP802035,520,35,20,8,3.7
LP802528,550,28,25,8,3.7
LP801645,570,45,16,8,3.7
LP801742,580,42,17,8,3.7
LP801844,580,44,18,8,3.7
LP801745,600,45,17,8,3.7
LP802034,600,34,20,8,3.7
LP802047,600,47,20,8,3.7
LP802048,600,48,20,8,3.7
LP802530,600,30,25,8,3.7
LP802729,600,29,27,8,3.7
LP802730,600,30,27,8,3.7
LP801460,640,60,14,8,3.7
LP802336,650,36,23,8,3.7
LP802830,650,30,28,8,3.7
LP803030,650,30,30,8,3.7
LP802040,680,40,20,8,3.7
LP801555,700,55,15,8,3.7
LP802050,700,50,20,8,3.7
LP802535,700,35,25,8,3.7
LP802043,750,43,20,8,3.7
LP802044,750,44,20,8,3.7
LP802045,750,45,20,8,3.7
LP802049,750,49,20,8,3.7
LP802245,750,45,22,8,3.7
LP802440,750,40,24,8,3.7
LP802732,750,32,27,8,3.7
LP802735,750,35,27,8,3.7
LP803628,750,28,36,8,3.7
LP801660,780,60,16,8,3.7
LP801470,800,70,14,8,3.7
LP802253,800,53,22,8,3.7
LP801672,850,72,16,8,3.7
LP801955,850,55,19,8,3.7
LP802055,850,55,20,8,3.7
LP802540,850,40,25,8,3.7
LP803232,850,32,32,8,3.7
LP803235,850,35,32,8,3.7
LP802438,870,38,24,8,3.7
LP802058,900,58,20,8,3.7
LP802642,900,42,26,8,3.7
LP802848,900,48,28,8,3.7
LP803039,900,39,30,8,3.7
LP801956,920,56,19,8,3.7
LP802643,920,43,26,8,3.7
LP802637,930,37,26,8,3.7
LP802548,1000,48,25,8,3.7
LP802670,1000,70,26,8,3.7
LP802746,1000,46,27,8,3.7
LP802845,1000,45,28,8,3.7
LP803035,1000,35,30,8,3.7
LP803038,1000,38,30,8,3.7
LP803040,1000,40,30,8,3.7
LP803535,1000,35,35,8,3.7
LP802258,1050,58,22,8,3.7
LP802847,1100,47,28,8,3.7
LP803049,1100,49,30,8,3.7
LP803440,1150,40,34,8,3.7
LP802260,1200,60,22,8,3.7
LP802650,1200,50,26,8,3.7
LP803047,1200,47,30,8,3.7
LP803050,1200,50,30,8,3.7
LP803343,1200,43,33,8,3.7
LP803442,1200,42,34,8,3.7
LP803443,1200,43,34,8,3.7
LP803838,1200,38,38,8,3.7
LP802265,1250,65,22,8,3.7
LP803243,1250,43,32,8,3.7
LP803642,1250,42,36,8,3.7
LP802070,1350,70,20,8,3.7
LP802080,1350,80,20,8,3.7
LP803048,1400,48,30,8,3.7
LP803740,1400,40,37,8,3.7
LP804040,1400,40,40,8,3.7
LP803447,1420,47,34,8,3.7
LP802563,1450,63,25,8,3.7
LP804241,1450,41,42,8,3.7
LP802370,1500,70,23,8,3.7
LP802468,1500,68,24,8,3.7
LP803062,1500,62,30,8,3.7
LP803448,1500,48,34,8,3.7
LP803450,1500,50,34,8,3.7
LP803540,1500,40,35,8,3.7
LP803652,1500,52,36,8,3.7
LP803944,1500,44,39,8,3.7
LP8017120,1600,120,17,8,3.7
LP802085,1600,85,20,8,3.7
LP803255,1650,55,32,8,3.7
LP803060,1700,60,30,8,3.7
LP804045,1700,45,40,8,3.7
LP804046,1700,46,40,8,3.7
LP802380,1800,80,23,8,3.7
LP802382,1800,82,23,8,3.7
LP802545,1800,45,25,8,3.7
LP802964,1800,64,29,8,3.7
LP803160,1800,60,31,8,3.7
LP803455,1800,55,34,8,3.7
LP804050,1800,50,40,8,3.7
LP804247,1800,47,42,8,3.7
LP804450,1800,50,44,8,3.7
LP803162,1900,62,31,8,3.7
LP803265,2000,65,32,8,3.7
LP803460,2000,60,34,8,3.7
LP803559,2000,59,35,8,3.7
LP803759,2000,59,37,8,3.7
LP802680,2030,80,26,8,3.7
LP804048,2050,48,40,8,3.7
LP802592,2200,92,25,8,3.7
LP803273,2200,73,32,8,3.7
LP804550,2200,50,45,8,3.7
LP805048,2200,48,50,8,3.7
LP805252,2200,52,52,8,3.7
LP803860,2300,60,38,8,3.7
LP803865,2300,65,38,8,3.7
LP803861,2400,61,38,8,3.7
LP803964,2400,64,39,8,3.7
LP803966,2450,66,39,8,3.7
LP804258,2500,58,42,8,3.7
LP804260,2500,60,42,8,3.7
LP805050,2500,50,50,8,3.7
LP802995,2600,95,29,8,3.7
LP804068,2600,68,40,8,3.7
LP804262,2600,62,42,8,3.7
LP804858,2600,58,48,8,3.7
LP804367,2800,67,43,8,3.7
LP804877,2800,77,48,8,3.7
LP803488,2850,88,34,8,3.7
LP805064,2900,64,50,8,3.7
LP803493,3000,93,34,8,3.7
LP804370,3000,70,43,8,3.7
LP805060,3000,60,50,8,3.7
LP805065,3000,65,50,8,3.7
LP805066,3000,66,50,8,3.7
LP805573,3000,73,55,8,3.7
LP805957,3000,57,59,8,3.7
LP805356,3050,56,53,8,3.7
LP804070,3200,70,40,8,3.7
LP804668,3200,68,46,8,3.7
LP805264,3250,64,52,8,3.7
LP805565,3350,65,55,8,3.7
LP805858,3500,58,58,8,3.7
LP804980,4000,80,49,8,3.7
LP805781,4400,81,57,8,3.7
LP806067,4500,67,60,8,3.7
LP806068,4500,68,60,8,3.7
LP806070,4500,70,60,8,3.7
LP807171,4800,71,71,8,3.7
LP806077,4900,77,60,8,3.7
LP805575,5000,75,55,8,3.7
LP805590,5000,90,55,8,3.7
LP805595,5000,95,55,8,3.7
LP805790,5000,90,57,8,3.7
LP806090,5000,90,60,8,3.7
LP806095,5000,95,60,8,3.7
LP8063164,5000,164,63,8,3.7
LP806583,5000,83,65,8,3.7
LP8063100,6000,100,63,8,3.7
LP8066104,6200,104,66,8,3.7
LP8080102,7800,102,80,8,3.7
LP8070118,8000,118,70,8,3.7
LP8076105,8000,105,76,8,3.7
LP8068135,8800,135,68,8,3.7
LP8068133,10000,133,68,8,3.7
LP8070120,10000,120,70,8,3.7
LP811958,1000,58,19,8.1,3.7
LP813241,1300,41,32,8.1,3.7
LP813560,2050,60,35,8.1,3.7
LP814055,2200,55,40,8.1,3.7
LP813964,2700,64,39,8.1,3.7
LP813976,3200,76,39,8.1,3.7
LP814972,3400,72,49,8.1,3.7
LP815280,4500,80,52,8.1,3.7
LP816488,5400,88,64,8.1,3.7
LP822024,320,24,20,8.2,3.7
LP821730,360,30,17,8.2,3.7
LP822030,420,30,20,8.2,3.7
LP821742,570,42,17,8.2,3.7
LP821745,600,45,17,8.2,3.7
LP822035,600,35,20,8.2,3.7
LP822245,700,45,22,8.2,3.7
LP822244,750,44,22,8.2,3.7
LP822243,800,43,22,8.2,3.7
LP823235,850,35,32,8.2,3.7
LP823231,970,31,32,8.2,3.7
LP823345,1350,45,33,8.2,3.7
LP822072,1400,72,20,8.2,3.7
LP824045,1700,45,40,8.2,3.7
LP822543,1840,43,25,8.2,3.7
LP823165,1900,65,31,8.2,3.7
LP823168,1900,68,31,8.2,3.7
LP824445,2000,45,44,8.2,3.7
LP823482,2300,82,34,8.2,3.7
LP825059,2500,59,50,8.2,3.7
LP823282,2550,82,32,8.2,3.7
LP824270,2850,70,42,8.2,3.7
LP824069,2860,69,40,8.2,3.7
LP825064,3000,64,50,8.2,3.7
LP825949,3000,49,59,8.2,3.7
LP824982,4000,82,49,8.2,3.7
LP824870,4100,70,48,8.2,3.7
LP8233142,4600,142,33,8.2,3.7
LP8249135,7300,135,49,8.2,3.7
LP8265162,9000,162,65,8.2,3.7
LP8285155,12000,155,85,8.2,3.7
LP82A6213,19000,213,106,8.2,3.7
LP831517,120,17,15,8.3,3.7
LP831723,230,23,17,8.3,3.7
LP831730,380,30,17,8.3,3.7
LP832528,500,28,25,8.3,3.7
LP831550,600,50,15,8.3,3.7
LP832530,600,30,25,8.3,3.7
LP832040,650,40,20,8.3,3.7
LP832045,750,45,20,8.3,3.7
LP832832,800,32,28,8.3,3.7
LP833033,850,33,30,8.3,3.7
LP832937,1000,37,29,8.3,3.7
LP833335,1050,35,33,8.3,3.7
LP833042,1100,42,30,8.3,3.7
LP832948,1450,48,29,8.3,3.7
LP833460,1800,60,34,8.3,3.7
LP832577,1980,77,25,8.3,3.7
LP833582,2800,82,35,8.3,3.7
LP835052,3000,52,50,8.3,3.7
LP835376,4000,76,53,8.3,3.7
LP836172,4500,72,61,8.3,3.7
LP8347112,5000,112,47,8.3,3.7
LP8358101,5000,101,58,8.3,3.7
LP8366121,8000,121,66,8.3,3.7
LP842826,500,26,28,8.4,3.7
LP842528,550,28,25,8.4,3.7
LP843538,1250,38,35,8.4,3.7
LP842264,1500,64,22,8.4,3.7
LP844443,1800,43,44,8.4,3.7
LP843560,2250,60,35,8.4,3.7
LP844558,2500,58,45,8.4,3.7
LP843965,2700,65,39,8.4,3.7
LP844071,2800,71,40,8.4,3.7
LP844765,2900,65,47,8.4,3.7
LP844465,3000,65,44,8.4,3.7
LP845065,3000,65,50,8.4,3.7
LP844666,3400,66,46,8.4,3.7
LP844294,4000,94,42,8.4,3.7
LP844679,4000,79,46,8.4,3.7
LP845582,4400,82,55,8.4,3.7
LP845590,5000,90,55,8.4,3.7
LP845498,6000,98,54,8.4,3.7
LP846090,6000,90,60,8.4,3.7
LP8470175,12000,175,70,8.4,3.7
LP851520,180,20,15,8.5,3.7
LP851522,210,22,15,8.5,3.7
LP851721,220,21,17,8.5,3.7
LP852022,290,22,20,8.5,3.7
LP852222,330,22,22,8.5,3.7
LP851535,350,35,15,8.5,3.7
LP851630,350,30,16,8.5,3.7
LP852024,350,24,20,8.5,3.7
LP852025,350,25,20,8.5,3.7
LP852023,380,23,20,8.5,3.7
LP851730,400,30,17,8.5,3.7
LP852425,450,25,24,8.5,3.7
LP851443,500,43,14,8.5,3.7
LP851735,500,35,17,8.5,3.7
LP851838,500,38,18,8.5,3.7
LP852030,500,30,20,8.5,3.7
LP852526,500,26,25,8.5,3.7
LP852528,550,28,25,8.5,3.7
LP852529,550,29,25,8.5,3.7
LP852626,550,26,26,8.5,3.7
LP851742,580,42,17,8.5,3.7
LP851359,600,59,13,8.5,3.7
LP851841,600,41,18,8.5,3.7
LP851842,600,42,18,8.5,3.7
LP852035,600,35,20,8.5,3.7
LP852040,620,40,20,8.5,3.7
LP852730,650,30,27,8.5,3.7
LP853030,700,30,30,8.5,3.7
LP852141,710,41,21,8.5,3.7
LP852927,720,27,29,8.5,3.7
LP852045,750,45,20,8.5,3.7
LP852338,750,38,23,8.5,3.7
LP852933,750,33,29,8.5,3.7
LP851750,800,50,17,8.5,3.7
LP852143,800,43,21,8.5,3.7
LP852538,800,38,25,8.5,3.7
LP852540,800,40,25,8.5,3.7
LP853328,800,28,33,8.5,3.7
LP851660,850,60,16,8.5,3.7
LP853035,850,35,30,8.5,3.7
LP853529,920,29,35,8.5,3.7
LP851956,950,56,19,8.5,3.7
LP852736,990,36,27,8.5,3.7
LP852055,1000,55,20,8.5,3.7
LP853334,1000,34,33,8.5,3.7
LP852548,1050,48,25,8.5,3.7
LP852245,1100,45,22,8.5,3.7
LP853837,1250,37,38,8.5,3.7
LP852649,1350,49,26,8.5,3.7
LP852853,1400,53,28,8.5,3.7
LP853048,1400,48,30,8.5,3.7
LP853548,1400,48,35,8.5,3.7
LP853545,1500,45,35,8.5,3.7
LP852768,1600,68,27,8.5,3.7
LP853450,1700,50,34,8.5,3.7
LP853555,1700,55,35,8.5,3.7
LP8517108,1800,108,17,8.5,3.7
LP853260,1800,60,32,8.5,3.7
LP853758,1800,58,37,8.5,3.7
LP853759,1800,59,37,8.5,3.7
LP854048,1800,48,40,8.5,3.7
LP852194,1900,94,21,8.5,3.7
LP853465,2000,65,34,8.5,3.7
LP853557,2000,57,35,8.5,3.7
LP854658,2000,58,46,8.5,3.7
LP854050,2030,50,40,8.5,3.7
LP854250,2050,50,42,8.5,3.7
LP854252,2200,52,42,8.5,3.7
LP853966,2500,66,39,8.5,3.7
LP854850,2500,50,48,8.5,3.7
LP855048,2530,48,50,8.5,3.7
LP853196,2650,96,31,8.5,3.7
LP854365,2800,65,43,8.5,3.7
LP853482,2900,82,34,8.5,3.7
LP854273,3000,73,42,8.5,3.7
LP854568,3000,68,45,8.5,3.7
LP854663,3000,63,46,8.5,3.7
LP854858,3000,58,48,8.5,3.7
LP855769,3000,69,57,8.5,3.7
LP855465,3600,65,54,8.5,3.7
LP8525135,3800,135,25,8.5,3.7
LP854294,4000,94,42,8.5,3.7
LP855080,4000,80,50,8.5,3.7
LP855078,4250,78,50,8.5,3.7
LP855470,4300,70,54,8.5,3.7
LP855075,4500,75,50,8.5,3.7
LP855085,4800,85,50,8.5,3.7
LP856078,4850,78,60,8.5,3.7
LP855280,4900,80,52,8.5,3.7
LP8542115,5000,115,42,8.5,3.7
LP855290,5200,90,52,8.5,3.7
LP857854,5400,54,78,8.5,3.7
LP856980,5600,80,69,8.5,3.7
LP8542136,6000,136,42,8.5,3.7
LP856090,6000,90,60,8.5,3.7
LP856386,6000,86,63,8.5,3.7
LP856799,7200,99,67,8.5,3.7
LP8564125,8000,125,64,8.5,3.7
LP8569102,8200,102,69,8.5,3.7
LP8565126,8750,126,65,8.5,3.7
LP8567217,13900,217,67,8.5,3.7
LP862030,500,30,20,8.6,3.7
LP862528,500,28,25,8.6,3.7
LP861556,800,56,15,8.6,3.7
LP863050,1500,50,30,8.6,3.7
LP865040,2000,40,50,8.6,3.7
LP864679,4000,79,46,8.6,3.7
LP866460,4300,60,64,8.6,3.7
LP865181,4400,81,51,8.6,3.7
LP865180,4700,80,51,8.6,3.7
LP865776,5000,76,57,8.6,3.7
LP8690140,10000,140,90,8.6,3.7
LP8670175,12000,175,70,8.6,3.7
LP8680266,24000,266,80,8.6,3.7
LP871518,150,18,15,8.7,3.7
LP872045,800,45,20,8.7,3.7
LP872535,830,35,25,8.7,3.7
LP873446,1500,46,34,8.7,3.7
LP874058,2500,58,40,8.7,3.7
LP874569,2800,69,45,8.7,3.7
LP874866,3600,66,48,8.7,3.7
LP876871,6100,71,68,8.7,3.7
LP8795183,18000,183,95,8.7,3.7
LP882228,500,28,22,8.8,3.7
LP882237,720,37,22,8.8,3.7
LP882734,780,34,27,8.8,3.7
LP882833,780,33,28,8.8,3.7
LP883035,780,35,30,8.8,3.7
LP882240,860,40,22,8.8,3.7
LP882934,980,34,29,8.8,3.7
LP882058,1200,58,20,8.8,3.7
LP883048,1200,48,30,8.8,3.7
LP882937,1300,37,29,8.8,3.7
LP882755,1400,55,27,8.8,3.7
LP883260,2000,60,32,8.8,3.7
LP883562,2000,62,35,8.8,3.7
LP883068,2100,68,30,8.8,3.7
LP883666,2500,66,36,8.8,3.7
LP884065,2700,65,40,8.8,3.7
LP884294,4000,94,42,8.8,3.7
LP885570,4000,70,55,8.8,3.7
LP885085,4300,85,50,8.8,3.7
LP885271,4700,71,52,8.8,3.7
LP885183,4750,83,51,8.8,3.7
LP886174,5000,74,61,8.8,3.7
LP886570,5000,70,65,8.8,3.7
LP8851117,6500,117,51,8.8,3.7
LP8870129,10000,129,70,8.8,3.7
LP8864159,10000,159,64,8.8,3.7
LP8870175,12000,175,70,8.8,3.7
LP892830,750,30,28,8.9,3.7
LP892558,1100,58,25,8.9,3.7
LP893966,2600,66,39,8.9,3.7
LP894677,4500,77,46,8.9,3.7
LP8970175,12000,175,70,8.9,3.7
LP901417,150,17,14,9,3.7
LP901720,220,20,17,9,3.7
LP901425,250,25,14,9,3.7
LP902020,270,20,20,9,3.7
LP901728,360,28,17,9,3.7
LP902023,400,23,20,9,3.7
LP902024,400,24,20,9,3.7
LP902025,400,25,20,9,3.7
LP902323,400,23,23,9,3.7
LP901540,450,40,15,9,3.7
LP902426,450,26,24,9,3.7
LP902029,480,29,20,9,3.7
LP902030,500,30,20,9,3.7
LP902228,500,28,22,9,3.7
LP902525,500,25,25,9,3.7
LP902528,500,28,25,9,3.7
LP901638,520,38,16,9,3.7
LP901837,520,37,18,9,3.7
LP901738,530,38,17,9,3.7
LP902035,600,35,20,9,3.7
LP902430,610,30,24,9,3.7
LP901742,630,42,17,9,3.7
LP901744,630,44,17,9,3.7
LP902039,650,39,20,9,3.7
LP902530,650,30,25,9,3.7
LP902730,670,30,27,9,3.7
LP901550,700,50,15,9,3.7
LP902040,700,40,20,9,3.7
LP903030,700,30,30,9,3.7
LP902238,750,38,22,9,3.7
LP902830,750,30,28,9,3.7
LP901748,780,48,17,9,3.7
LP901943,800,43,19,9,3.7
LP902045,800,45,20,9,3.7
LP902330,800,30,23,9,3.7
LP902728,800,28,27,9,3.7
LP902144,850,44,21,9,3.7
LP902438,850,38,24,9,3.7
LP902535,850,35,25,9,3.7
LP902835,850,35,28,9,3.7
LP901855,900,55,18,9,3.7
LP902248,900,48,22,9,3.7
LP902540,900,40,25,9,3.7
LP903231,920,31,32,9,3.7
LP901861,950,61,18,9,3.7
LP902050,950,50,20,9,3.7
LP903035,950,35,30,9,3.7
LP902060,1000,60,20,9,3.7
LP902260,1000,60,22,9,3.7
LP902546,1000,46,25,9,3.7
LP902840,1000,40,28,9,3.7
LP902848,1000,48,28,9,3.7
LP902940,1000,40,29,9,3.7
LP903132,1000,32,31,9,3.7
LP903036,1050,36,30,9,3.7
LP902558,1100,58,25,9,3.7
LP903434,1100,34,34,9,3.7
LP902360,1150,60,23,9,3.7
LP903040,1150,40,30,9,3.7
LP902253,1200,53,22,9,3.7
LP902548,1200,48,25,9,3.7
LP902650,1200,50,26,9,3.7
LP903045,1200,45,30,9,3.7
LP903052,1200,52,30,9,3.7
LP903338,1200,38,33,9,3.7
LP903438,1200,38,34,9,3.7
LP903635,1200,35,36,9,3.7
LP902358,1280,58,23,9,3.7
LP903046,1300,46,30,9,3.7
LP903048,1300,48,30,9,3.7
LP903240,1300,40,32,9,3.7
LP903542,1300,42,35,9,3.7
LP903636,1300,36,36,9,3.7
LP903639,1300,39,36,9,3.7
LP903944,1300,44,39,9,3.7
LP903447,1400,47,34,9,3.7
LP904040,1400,40,40,9,3.7
LP902080,1500,80,20,9,3.7
LP902265,1500,65,22,9,3.7
LP902554,1500,54,25,9,3.7
LP903448,1500,48,34,9,3.7
LP901890,1600,90,18,9,3.7
LP903050,1650,50,30,9,3.7
LP902667,1700,67,26,9,3.7
LP903450,1800,50,34,9,3.7
LP904042,1900,42,40,9,3.7
LP903552,2000,52,35,9,3.7
LP903850,2000,50,38,9,3.7
LP904048,2000,48,40,9,3.7
LP903759,2200,59,37,9,3.7
LP903758,2300,58,37,9,3.7
LP904550,2400,50,45,9,3.7
LP905048,2500,48,50,9,3.7
LP903868,2700,68,38,9,3.7
LP904853,2700,53,48,9,3.7
LP905055,2800,55,50,9,3.7
LP9025108,3000,108,25,9,3.7
LP903090,3000,90,30,9,3.7
LP9038114,3000,114,38,9,3.7
LP904759,3000,59,47,9,3.7
LP904860,3000,60,48,9,3.7
LP904072,3300,72,40,9,3.7
LP904075,3550,75,40,9,3.7
LP905859,3900,59,58,9,3.7
LP905958,3900,58,59,9,3.7
LP904770,3920,70,47,9,3.7
LP904386,3950,86,43,9,3.7
LP904764,4000,64,47,9,3.7
LP904968,4000,68,49,9,3.7
LP906060,4000,60,60,9,3.7
LP905570,4100,70,55,9,3.7
